subscription_id,user_id,plan,monthly_price,trial_start_date,paid_start_date,end_date,status
14636,21753,Standard,12,11/28/24,,12/12/24,trial_expired
14637,21754,Standard,12,1/16/24,,1/30/24,trial_expired
14638,21756,Standard,12,12/3/24,12/17/24,1/3/25,churned
14639,21760,Pro,24,10/31/24,,11/14/24,trial_expired
14640,21761,Standard,12,5/16/24,,5/30/24,trial_expired
14641,21762,Standard,12,12/13/24,12/27/24,,active
14642,21764,Standard,12,2/2/24,,2/16/24,trial_expired
14643,21765,Pro,24,10/19/24,,11/2/24,trial_expired
14644,21766,Standard,12,6/11/24,,6/25/24,trial_expired
14645,21769,Standard,12,12/25/24,1/8/25,2/1/25,churned
14646,21771,Standard,12,12/29/24,,1/12/25,trial_expired
14647,21772,Standard,12,5/19/24,,6/2/24,trial_expired
14648,21774,Standard,12,3/31/24,,4/14/24,trial_expired
14649,21776,Standard,12,1/28/24,,2/11/24,trial_expired
14650,21778,Pro,24,6/30/24,,7/14/24,trial_expired
14651,21779,Standard,12,10/10/24,,10/24/24,trial_expired
14652,21780,Standard,12,6/25/24,,7/9/24,trial_expired
14653,21781,Standard,12,7/24/24,,8/7/24,trial_expired
14654,21783,Pro,24,7/27/24,,8/10/24,trial_expired
14655,21784,Standard,12,10/21/24,,11/4/24,trial_expired
14656,21785,Standard,12,10/29/24,11/12/24,,active
14657,21786,Pro,24,11/10/24,,11/24/24,trial_expired
14658,21787,Standard,12,3/29/24,,4/12/24,trial_expired
14659,21789,Pro,24,11/8/24,11/22/24,,active
14660,21790,Standard,12,12/14/24,,12/28/24,trial_expired
14661,21792,Standard,12,7/13/24,,7/27/24,trial_expired
14662,21793,Standard,12,10/16/24,10/30/24,11/24/24,churned
14663,21794,Pro,24,12/30/24,,1/13/25,trial_expired
14664,21795,Pro,24,6/21/24,,7/5/24,trial_expired
14665,21796,Standard,12,3/11/24,,3/25/24,trial_expired
14666,21797,Standard,12,11/8/24,,11/22/24,trial_expired
14667,21798,Standard,12,9/28/24,,10/12/24,trial_expired
14668,21800,Standard,12,5/14/24,5/28/24,,active
14669,21801,Standard,12,8/6/24,,8/20/24,trial_expired
14670,21802,Standard,12,10/6/24,,10/20/24,trial_expired
14671,21804,Pro,24,3/6/24,,3/20/24,trial_expired
14672,21807,Standard,12,2/19/24,,3/4/24,trial_expired
14673,21808,Standard,12,7/15/24,,7/29/24,trial_expired
14674,21810,Standard,12,5/18/24,,6/1/24,trial_expired
14675,21811,Standard,12,10/28/24,,11/11/24,trial_expired
14676,21812,Standard,12,1/25/24,2/8/24,,active
14677,21813,Standard,12,10/21/24,,11/4/24,trial_expired
14678,21815,Pro,24,7/18/24,8/1/24,8/29/24,churned
14679,21817,Standard,12,3/27/24,4/10/24,,active
14680,21819,Standard,12,3/21/24,,4/4/24,trial_expired
14681,21820,Standard,12,12/29/24,1/12/25,2/1/25,churned
14682,21821,Standard,12,1/16/24,,1/30/24,trial_expired
14683,21822,Pro,24,8/6/24,,8/20/24,trial_expired
14684,21823,Standard,12,3/13/24,,3/27/24,trial_expired
14685,21824,Standard,12,6/14/24,6/28/24,,active
14686,21825,Pro,24,3/5/24,3/19/24,,active
14687,21827,Standard,12,1/27/24,,2/10/24,trial_expired
14688,21829,Standard,12,9/30/24,,10/14/24,trial_expired
14689,21830,Pro,24,7/1/24,,7/15/24,trial_expired
14690,21831,Standard,12,1/22/24,2/5/24,2/25/24,churned
14691,21832,Pro,24,12/13/24,,12/27/24,trial_expired
14692,21833,Standard,12,9/12/24,,9/26/24,trial_expired
14693,21834,Pro,24,4/19/24,,5/3/24,trial_expired
14694,21835,Standard,12,6/26/24,,7/10/24,trial_expired
14695,21836,Pro,24,7/13/24,7/27/24,,active
14696,21837,Standard,12,8/10/24,,8/24/24,trial_expired
14697,21838,Standard,12,11/17/24,,12/1/24,trial_expired
14698,21839,Standard,12,8/18/24,9/1/24,,active
14699,21840,Standard,12,12/24/24,,1/7/25,trial_expired
14700,21842,Pro,24,12/27/24,,1/10/25,trial_expired
14701,21843,Standard,12,8/3/24,,8/17/24,trial_expired
14702,21844,Standard,12,9/19/24,,10/3/24,trial_expired
14703,21845,Standard,12,10/9/24,,10/23/24,trial_expired
14704,21847,Standard,12,1/12/24,1/26/24,2/14/24,churned
14705,21848,Standard,12,2/23/24,,3/8/24,trial_expired
14706,21849,Standard,12,4/5/24,,4/19/24,trial_expired
14707,21850,Standard,12,4/23/24,,5/7/24,trial_expired
14708,21851,Standard,12,12/2/24,12/16/24,,active
14709,21852,Pro,24,10/1/24,,10/15/24,trial_expired
14710,21853,Standard,12,3/2/24,3/16/24,4/1/24,churned
14711,21854,Standard,12,6/21/24,7/5/24,,active
14712,21856,Pro,24,11/6/24,11/20/24,,active
14713,21858,Pro,24,3/12/24,,3/26/24,trial_expired
14714,21860,Standard,12,12/18/24,1/1/25,1/16/25,churned
14715,21861,Pro,24,9/10/24,,9/24/24,trial_expired
14716,21863,Standard,12,5/24/24,6/7/24,,active
14717,21866,Standard,12,2/29/24,,3/14/24,trial_expired
14718,21867,Standard,12,11/10/24,,11/24/24,trial_expired
14719,21868,Standard,12,10/12/24,,10/26/24,trial_expired
14720,21871,Standard,12,10/29/24,,11/12/24,trial_expired
14721,21873,Standard,12,5/22/24,,6/5/24,trial_expired
14722,21874,Standard,12,10/24/24,,11/7/24,trial_expired
14723,21875,Standard,12,3/22/24,,4/5/24,trial_expired
14724,21876,Standard,12,11/30/24,,12/14/24,trial_expired
14725,21877,Pro,24,9/21/24,,10/5/24,trial_expired
14726,21879,Pro,24,10/7/24,10/21/24,,active
14727,21880,Standard,12,10/4/24,,10/18/24,trial_expired
14728,21881,Standard,12,10/10/24,,10/24/24,trial_expired
14729,21882,Pro,24,5/20/24,,6/3/24,trial_expired
14730,21883,Standard,12,10/9/24,,10/23/24,trial_expired
14731,21884,Standard,12,11/5/24,,11/19/24,trial_expired
14732,21885,Standard,12,5/22/24,,6/5/24,trial_expired
14733,21886,Pro,24,3/28/24,4/11/24,4/27/24,churned
14734,21887,Pro,24,11/26/24,,12/10/24,trial_expired
14735,21888,Standard,12,8/29/24,9/12/24,,active
14736,21889,Standard,12,7/3/24,,7/17/24,trial_expired
14737,21890,Standard,12,11/22/24,12/6/24,,active
14738,21891,Standard,12,2/27/24,,3/12/24,trial_expired
14739,21892,Standard,12,11/1/24,,11/15/24,trial_expired
14740,21893,Standard,12,7/14/24,7/28/24,8/18/24,churned
14741,21894,Standard,12,1/21/24,,2/4/24,trial_expired
14742,21895,Standard,12,12/24/24,1/7/25,,active
14743,21896,Standard,12,10/22/24,,11/5/24,trial_expired
14744,21897,Standard,12,4/1/24,,4/15/24,trial_expired
14745,21899,Standard,12,12/11/24,12/25/24,,active
14746,21900,Standard,12,10/29/24,,11/12/24,trial_expired
14747,21901,Standard,12,2/25/24,,3/10/24,trial_expired
14748,21902,Standard,12,3/20/24,,4/3/24,trial_expired
14749,21903,Standard,12,10/12/24,,10/26/24,trial_expired
14750,21905,Standard,12,3/31/24,,4/14/24,trial_expired
14751,21906,Standard,12,7/3/24,,7/17/24,trial_expired
14752,21908,Standard,12,7/8/24,,7/22/24,trial_expired
14753,21909,Standard,12,9/5/24,,9/19/24,trial_expired
14754,21910,Standard,12,1/11/24,1/25/24,,active
14755,21911,Pro,24,9/6/24,,9/20/24,trial_expired
14756,21916,Pro,24,1/23/24,2/6/24,,active
14757,21917,Standard,12,7/17/24,,7/31/24,trial_expired
14758,21918,Standard,12,7/29/24,,8/12/24,trial_expired
14759,21919,Pro,24,4/21/24,5/5/24,,active
14760,21920,Standard,12,12/18/24,1/1/25,,active
14761,21921,Standard,12,4/17/24,,5/1/24,trial_expired
14762,21923,Pro,24,11/1/24,,11/15/24,trial_expired
14763,21925,Standard,12,7/31/24,,8/14/24,trial_expired
14764,21926,Standard,12,1/11/24,,1/25/24,trial_expired
14765,21927,Standard,12,5/25/24,,6/8/24,trial_expired
14766,21929,Pro,24,7/22/24,,8/5/24,trial_expired
14767,21930,Standard,12,9/18/24,,10/2/24,trial_expired
14768,21931,Pro,24,6/8/24,,6/22/24,trial_expired
14769,21933,Pro,24,10/15/24,,10/29/24,trial_expired
14770,21934,Pro,24,4/11/24,4/25/24,5/14/24,churned
14771,21936,Standard,12,10/31/24,,11/14/24,trial_expired
14772,21937,Standard,12,1/18/24,,2/1/24,trial_expired
14773,21939,Standard,12,1/8/24,,1/22/24,trial_expired
14774,21941,Standard,12,8/21/24,9/4/24,,active
14775,21943,Standard,12,6/16/24,,6/30/24,trial_expired
14776,21944,Standard,12,7/27/24,,8/10/24,trial_expired
14777,21946,Standard,12,11/5/24,,11/19/24,trial_expired
14778,21947,Standard,12,12/24/24,1/7/25,,active
14779,21948,Standard,12,7/31/24,8/14/24,9/1/24,churned
14780,21949,Standard,12,5/31/24,,6/14/24,trial_expired
14781,21950,Standard,12,10/26/24,11/9/24,,active
14782,21951,Pro,24,3/21/24,,4/4/24,trial_expired
14783,21952,Standard,12,5/11/24,5/25/24,6/10/24,churned
14784,21954,Standard,12,3/19/24,,4/2/24,trial_expired
14785,21955,Standard,12,2/17/24,,3/2/24,trial_expired
14786,21960,Pro,24,10/1/24,,10/15/24,trial_expired
14787,21962,Pro,24,12/14/24,,12/28/24,trial_expired
14788,21963,Pro,24,4/5/24,,4/19/24,trial_expired
14789,21964,Standard,12,1/10/24,,1/24/24,trial_expired
14790,21965,Pro,24,8/11/24,,8/25/24,trial_expired
14791,21968,Standard,12,4/6/24,,4/20/24,trial_expired
14792,21970,Standard,12,3/16/24,3/30/24,,active
14793,21971,Standard,12,6/20/24,7/4/24,,active
14794,21972,Standard,12,2/27/24,,3/12/24,trial_expired
14795,21973,Standard,12,5/18/24,,6/1/24,trial_expired
14796,21974,Standard,12,3/26/24,,4/9/24,trial_expired
14797,21975,Pro,24,11/2/24,11/16/24,,active
14798,21978,Pro,24,2/6/24,2/20/24,,active
14799,21979,Standard,12,1/13/24,,1/27/24,trial_expired
14800,21980,Standard,12,4/6/24,,4/20/24,trial_expired
14801,21981,Standard,12,7/10/24,,7/24/24,trial_expired
14802,21982,Standard,12,6/10/24,,6/24/24,trial_expired
14803,21983,Standard,12,12/23/24,1/6/25,,active
14804,21984,Pro,24,10/25/24,11/8/24,,active
14805,21986,Standard,12,3/7/24,,3/21/24,trial_expired
14806,21987,Pro,24,1/12/24,,1/26/24,trial_expired
14807,21988,Standard,12,3/1/24,,3/15/24,trial_expired
14808,21989,Standard,12,7/27/24,,8/10/24,trial_expired
14809,21990,Pro,24,2/2/24,,2/16/24,trial_expired
14810,21993,Pro,24,9/13/24,,9/27/24,trial_expired
14811,21994,Standard,12,1/10/24,,1/24/24,trial_expired
14812,21995,Pro,24,12/23/24,1/6/25,,active
14813,21996,Standard,12,6/2/24,6/16/24,7/12/24,churned
14814,21997,Standard,12,5/16/24,5/30/24,6/16/24,churned
14815,21998,Pro,24,7/8/24,,7/22/24,trial_expired
14816,21999,Standard,12,7/25/24,8/8/24,8/26/24,churned
14817,22002,Standard,12,5/20/24,,6/3/24,trial_expired
14818,22005,Standard,12,9/14/24,,9/28/24,trial_expired
14819,22007,Standard,12,9/13/24,,9/27/24,trial_expired
14820,22008,Standard,12,12/13/24,,12/27/24,trial_expired
14821,22011,Standard,12,6/27/24,,7/11/24,trial_expired
14822,22012,Pro,24,7/9/24,,7/23/24,trial_expired
14823,22014,Pro,24,4/2/24,,4/16/24,trial_expired
14824,22015,Standard,12,4/1/24,4/15/24,,active
14825,22018,Pro,24,4/10/24,,4/24/24,trial_expired
14826,22021,Standard,12,1/13/24,,1/27/24,trial_expired
14827,22022,Standard,12,1/27/24,,2/10/24,trial_expired
14828,22024,Standard,12,12/19/24,,1/2/25,trial_expired
14829,22025,Pro,24,9/6/24,,9/20/24,trial_expired
14830,22026,Standard,12,3/19/24,4/2/24,,active
14831,22027,Pro,24,5/28/24,6/11/24,,active
14832,22030,Pro,24,7/31/24,8/14/24,9/10/24,churned
14833,22032,Standard,12,5/28/24,6/11/24,,active
14834,22033,Pro,24,11/20/24,,12/4/24,trial_expired
14835,22034,Pro,24,6/20/24,7/4/24,7/25/24,churned
14836,22036,Pro,24,7/12/24,,7/26/24,trial_expired
14837,22038,Pro,24,11/28/24,12/12/24,1/5/25,churned
14838,22039,Pro,24,7/2/24,7/16/24,8/13/24,churned
14839,22041,Standard,12,6/8/24,,6/22/24,trial_expired
14840,22042,Standard,12,5/13/24,5/27/24,6/12/24,churned
14841,22045,Pro,24,11/14/24,,11/28/24,trial_expired
14842,22046,Pro,24,2/5/24,2/19/24,,active
14843,22047,Pro,24,5/16/24,,5/30/24,trial_expired
14844,22048,Standard,12,4/15/24,,4/29/24,trial_expired
14845,22051,Pro,24,11/2/24,11/16/24,12/7/24,churned
14846,22053,Standard,12,7/2/24,7/16/24,7/31/24,churned
14847,22054,Standard,12,4/13/24,,4/27/24,trial_expired
14848,22056,Standard,12,2/20/24,,3/5/24,trial_expired
14849,22060,Standard,12,10/19/24,11/2/24,11/24/24,churned
14850,22061,Standard,12,5/19/24,,6/2/24,trial_expired
14851,22062,Standard,12,5/2/24,,5/16/24,trial_expired
14852,22065,Standard,12,10/11/24,,10/25/24,trial_expired
14853,22066,Standard,12,7/8/24,,7/22/24,trial_expired
14854,22067,Pro,24,11/26/24,,12/10/24,trial_expired
14855,22069,Standard,12,3/8/24,,3/22/24,trial_expired
14856,22070,Standard,12,4/2/24,4/16/24,,active
14857,22071,Standard,12,6/14/24,,6/28/24,trial_expired
14858,22072,Standard,12,2/21/24,,3/6/24,trial_expired
14859,22073,Standard,12,9/21/24,10/5/24,,active
14860,22074,Pro,24,10/8/24,10/22/24,,active
14861,22077,Pro,24,11/10/24,11/24/24,,active
14862,22080,Standard,12,11/1/24,11/15/24,12/8/24,churned
14863,22081,Standard,12,10/2/24,,10/16/24,trial_expired
14864,22082,Standard,12,2/23/24,3/8/24,,active
14865,22083,Standard,12,11/9/24,,11/23/24,trial_expired
14866,22084,Standard,12,5/5/24,,5/19/24,trial_expired
14867,22085,Pro,24,6/19/24,7/3/24,7/29/24,churned
14868,22087,Standard,12,5/16/24,,5/30/24,trial_expired
14869,22089,Pro,24,3/25/24,4/8/24,,active
14870,22090,Pro,24,10/30/24,,11/13/24,trial_expired
14871,22091,Standard,12,9/10/24,,9/24/24,trial_expired
14872,22092,Standard,12,12/13/24,12/27/24,1/17/25,churned
14873,22093,Standard,12,11/3/24,,11/17/24,trial_expired
14874,22094,Standard,12,6/11/24,,6/25/24,trial_expired
14875,22095,Pro,24,10/24/24,,11/7/24,trial_expired
14876,22096,Standard,12,8/12/24,,8/26/24,trial_expired
14877,22098,Standard,12,12/25/24,1/8/25,1/25/25,churned
14878,22099,Standard,12,12/8/24,,12/22/24,trial_expired
14879,22100,Standard,12,2/17/24,,3/2/24,trial_expired
14880,22103,Pro,24,12/8/24,,12/22/24,trial_expired
14881,22104,Standard,12,8/31/24,9/14/24,,active
14882,22105,Standard,12,3/13/24,,3/27/24,trial_expired
14883,22106,Standard,12,11/4/24,11/18/24,12/9/24,churned
14884,22107,Standard,12,7/22/24,,8/5/24,trial_expired
14885,22108,Pro,24,1/28/24,,2/11/24,trial_expired
14886,22109,Standard,12,10/27/24,,11/10/24,trial_expired
14887,22113,Standard,12,1/18/24,,2/1/24,trial_expired
14888,22114,Standard,12,5/9/24,,5/23/24,trial_expired
14889,22115,Standard,12,9/17/24,10/1/24,,active
14890,22116,Pro,24,4/5/24,4/19/24,5/13/24,churned
14891,22120,Pro,24,8/7/24,,8/21/24,trial_expired
14892,22121,Standard,12,8/13/24,,8/27/24,trial_expired
14893,22123,Standard,12,11/18/24,12/2/24,12/29/24,churned
14894,22125,Standard,12,7/4/24,,7/18/24,trial_expired
14895,22127,Pro,24,2/7/24,,2/21/24,trial_expired
14896,22129,Standard,12,8/24/24,,9/7/24,trial_expired
14897,22130,Standard,12,10/25/24,,11/8/24,trial_expired
14898,22131,Standard,12,12/4/24,12/18/24,1/10/25,churned
14899,22133,Pro,24,6/20/24,,7/4/24,trial_expired
14900,22134,Pro,24,3/5/24,,3/19/24,trial_expired
14901,22136,Standard,12,2/13/24,,2/27/24,trial_expired
14902,22137,Standard,12,12/23/24,1/6/25,1/31/25,churned
14903,22138,Pro,24,2/25/24,,3/10/24,trial_expired
14904,22139,Pro,24,10/15/24,10/29/24,11/14/24,churned
14905,22140,Pro,24,5/9/24,,5/23/24,trial_expired
14906,22145,Standard,12,12/3/24,12/17/24,1/10/25,churned
14907,22146,Standard,12,4/14/24,,4/28/24,trial_expired
14908,22148,Standard,12,1/7/24,,1/21/24,trial_expired
14909,22152,Standard,12,11/10/24,,11/24/24,trial_expired
14910,22154,Standard,12,11/15/24,11/29/24,12/25/24,churned
14911,22155,Pro,24,5/14/24,5/28/24,,active
14912,22156,Standard,12,4/7/24,,4/21/24,trial_expired
14913,22157,Standard,12,1/1/24,1/15/24,2/10/24,churned
14914,22158,Standard,12,4/9/24,,4/23/24,trial_expired
14915,22161,Pro,24,3/4/24,,3/18/24,trial_expired
14916,22162,Pro,24,8/15/24,,8/29/24,trial_expired
14917,22164,Pro,24,9/26/24,10/10/24,,active
14918,22167,Standard,12,9/3/24,9/17/24,,active
14919,22168,Pro,24,12/12/24,,12/26/24,trial_expired
14920,22169,Standard,12,12/30/24,1/13/25,,active
14921,22172,Pro,24,8/26/24,9/9/24,9/24/24,churned
14922,22173,Standard,12,12/3/24,,12/17/24,trial_expired
14923,22174,Pro,24,1/12/24,,1/26/24,trial_expired
14924,22175,Standard,12,1/17/24,1/31/24,2/21/24,churned
14925,22176,Standard,12,2/3/24,,2/17/24,trial_expired
14926,22177,Standard,12,10/30/24,,11/13/24,trial_expired
14927,22180,Standard,12,8/17/24,,8/31/24,trial_expired
14928,22181,Standard,12,12/17/24,12/31/24,,active
14929,22182,Standard,12,8/11/24,8/25/24,,active
14930,22183,Standard,12,10/6/24,,10/20/24,trial_expired
14931,22184,Pro,24,3/21/24,,4/4/24,trial_expired
14932,22187,Standard,12,4/26/24,,5/10/24,trial_expired
14933,22188,Standard,12,6/30/24,,7/14/24,trial_expired
14934,22189,Standard,12,4/5/24,,4/19/24,trial_expired
14935,22191,Standard,12,9/19/24,,10/3/24,trial_expired
14936,22192,Pro,24,3/31/24,,4/14/24,trial_expired
14937,22193,Pro,24,1/6/24,1/20/24,,active
14938,22194,Standard,12,2/3/24,2/17/24,3/10/24,churned
14939,22195,Standard,12,1/1/24,,1/15/24,trial_expired
14940,22197,Standard,12,8/30/24,,9/13/24,trial_expired
14941,22198,Pro,24,2/28/24,,3/13/24,trial_expired
14942,22200,Standard,12,11/3/24,,11/17/24,trial_expired
14943,22202,Pro,24,12/9/24,,12/23/24,trial_expired
14944,22206,Standard,12,10/27/24,,11/10/24,trial_expired
14945,22209,Standard,12,1/14/24,1/28/24,2/22/24,churned
14946,22210,Standard,12,10/21/24,11/4/24,12/1/24,churned
14947,22211,Pro,24,4/7/24,,4/21/24,trial_expired
14948,22212,Standard,12,11/11/24,,11/25/24,trial_expired
14949,22213,Pro,24,3/20/24,,4/3/24,trial_expired
14950,22214,Pro,24,10/25/24,,11/8/24,trial_expired
14951,22215,Pro,24,2/27/24,3/12/24,,active
14952,22217,Standard,12,10/22/24,,11/5/24,trial_expired
14953,22218,Standard,12,6/4/24,,6/18/24,trial_expired
14954,22219,Standard,12,4/11/24,4/25/24,,active
14955,22221,Pro,24,5/1/24,,5/15/24,trial_expired
14956,22224,Pro,24,1/18/24,,2/1/24,trial_expired
14957,22225,Pro,24,4/30/24,,5/14/24,trial_expired
14958,22226,Pro,24,4/26/24,,5/10/24,trial_expired
14959,22227,Pro,24,3/16/24,,3/30/24,trial_expired
14960,22228,Standard,12,10/2/24,,10/16/24,trial_expired
14961,22231,Standard,12,10/14/24,,10/28/24,trial_expired
14962,22233,Pro,24,11/16/24,,11/30/24,trial_expired
14963,22234,Standard,12,8/29/24,9/12/24,,active
14964,22235,Standard,12,8/12/24,,8/26/24,trial_expired
14965,22236,Standard,12,5/10/24,,5/24/24,trial_expired
14966,22237,Standard,12,9/13/24,,9/27/24,trial_expired
14967,22238,Pro,24,3/2/24,,3/16/24,trial_expired
14968,22239,Standard,12,7/25/24,,8/8/24,trial_expired
14969,22240,Standard,12,2/20/24,,3/5/24,trial_expired
14970,22241,Pro,24,6/27/24,,7/11/24,trial_expired
14971,22242,Standard,12,8/28/24,,9/11/24,trial_expired
14972,22243,Pro,24,3/8/24,,3/22/24,trial_expired
14973,22245,Standard,12,10/31/24,,11/14/24,trial_expired
14974,22246,Standard,12,4/16/24,,4/30/24,trial_expired
14975,22247,Standard,12,2/10/24,,2/24/24,trial_expired
14976,22249,Standard,12,12/10/24,,12/24/24,trial_expired
14977,22251,Standard,12,8/14/24,,8/28/24,trial_expired
14978,22252,Standard,12,11/10/24,,11/24/24,trial_expired
14979,22253,Standard,12,9/10/24,,9/24/24,trial_expired
14980,22256,Pro,24,11/18/24,,12/2/24,trial_expired
14981,22258,Standard,12,4/21/24,,5/5/24,trial_expired
14982,22261,Standard,12,7/22/24,8/5/24,8/20/24,churned
14983,22263,Pro,24,10/15/24,,10/29/24,trial_expired
14984,22264,Standard,12,10/19/24,11/2/24,,active
14985,22266,Standard,12,11/30/24,,12/14/24,trial_expired
14986,22267,Standard,12,10/6/24,10/20/24,11/4/24,churned
14987,22268,Pro,24,4/16/24,4/30/24,5/15/24,churned
14988,22269,Standard,12,7/18/24,,8/1/24,trial_expired
14989,22271,Standard,12,3/12/24,3/26/24,,active
14990,22274,Pro,24,3/14/24,3/28/24,4/22/24,churned
14991,22276,Standard,12,12/4/24,12/18/24,1/11/25,churned
14992,22279,Standard,12,1/28/24,,2/11/24,trial_expired
14993,22280,Standard,12,12/25/24,,1/8/25,trial_expired
14994,22281,Pro,24,10/16/24,,10/30/24,trial_expired
14995,22282,Pro,24,12/1/24,12/15/24,1/8/25,churned
14996,22283,Standard,12,7/25/24,,8/8/24,trial_expired
14997,22284,Standard,12,9/2/24,,9/16/24,trial_expired
14998,22285,Standard,12,5/28/24,6/11/24,6/27/24,churned
14999,22286,Pro,24,6/21/24,,7/5/24,trial_expired
15000,22288,Standard,12,1/23/24,2/6/24,3/5/24,churned
15001,22289,Standard,12,1/17/24,,1/31/24,trial_expired
15002,22290,Standard,12,11/22/24,,12/6/24,trial_expired
15003,22291,Pro,24,2/17/24,,3/2/24,trial_expired
15004,22292,Standard,12,10/1/24,10/15/24,,active
15005,22294,Standard,12,5/29/24,6/12/24,6/27/24,churned
15006,22297,Standard,12,11/6/24,11/20/24,12/8/24,churned
15007,22298,Pro,24,11/23/24,,12/7/24,trial_expired
15008,22299,Pro,24,4/3/24,,4/17/24,trial_expired
15009,22302,Pro,24,2/8/24,,2/22/24,trial_expired
15010,22303,Pro,24,2/21/24,,3/6/24,trial_expired
15011,22305,Standard,12,10/25/24,,11/8/24,trial_expired
15012,22306,Standard,12,5/18/24,,6/1/24,trial_expired
15013,22308,Standard,12,12/20/24,,1/3/25,trial_expired
15014,22311,Standard,12,9/19/24,,10/3/24,trial_expired
15015,22312,Standard,12,12/12/24,,12/26/24,trial_expired
15016,22316,Pro,24,4/4/24,,4/18/24,trial_expired
15017,22320,Standard,12,8/28/24,9/11/24,10/7/24,churned
15018,22321,Standard,12,11/2/24,,11/16/24,trial_expired
15019,22324,Standard,12,2/1/24,,2/15/24,trial_expired
15020,22325,Pro,24,8/30/24,,9/13/24,trial_expired
