user_id,variant,signup_date,device,country,acquisition_channel,pre_engagement_7d,trial_started,converted,retained,plan,revenue
20809,B,2024-01-19,mobile,CA,Organic,12,1,0,0,Standard,0
20810,B,2024-03-13,mobile,IN,Social,7,1,0,0,Standard,0
20811,A,2024-09-16,mobile,BR,Paid Search,12,1,0,0,Standard,0
20812,B,2024-12-01,mobile,US,Paid Search,7,1,0,0,Standard,0
20813,B,2024-03-14,mobile,UK,Paid Search,16,0,0,0,NULL,0
20814,B,2024-05-09,desktop,IN,Social,14,1,1,0,Pro,24.00
20815,B,2024-08-16,mobile,US,Paid Search,8,1,0,0,Standard,0
20816,B,2024-12-30,desktop,IN,Social,13,1,0,0,Standard,0
20817,A,2024-10-27,desktop,IN,Social,7,1,1,1,Standard,24.00
20818,A,2024-12-06,desktop,NULL,Referral,9,1,0,0,Standard,0
20819,A,2024-09-15,desktop,UK,Organic,4,1,0,0,Pro,0
20820,B,2024-11-21,desktop,UK,Organic,8,1,0,0,Pro,0
20821,B,2024-07-18,mobile,CA,Paid Search,5,0,0,0,NULL,0
20822,B,2024-02-22,desktop,IN,Referral,6,0,0,0,NULL,0
20823,B,2024-09-27,mobile,UK,Organic,13,1,1,0,Standard,12.00
20824,A,2024-08-21,mobile,IN,Paid Search,15,1,0,0,Standard,0
20825,A,2024-07-11,mobile,NULL,Organic,8,1,0,0,Standard,0
20826,B,2024-04-23,desktop,DE,Paid Search,5,1,0,0,Pro,0
20827,A,2024-10-22,desktop,US,Paid Search,8,0,0,0,NULL,0
20828,B,2024-11-03,desktop,BR,Organic,3,1,1,1,Standard,24.00
20829,A,2024-05-27,mobile,DE,Email,12,1,0,0,Pro,0
20830,B,2024-12-08,desktop,CA,Email,9,0,0,0,NULL,0
20831,B,2024-05-29,mobile,DE,Paid Search,14,1,0,0,Standard,0
20832,B,2024-02-15,desktop,US,Organic,4,0,0,0,NULL,0
20833,B,2024-03-11,mobile,IN,Organic,9,0,0,0,NULL,0
20834,B,2024-07-14,mobile,US,Referral,12,1,0,0,Standard,0
20835,B,2024-02-04,mobile,UK,Paid Search,14,0,0,0,NULL,0
20836,A,2024-09-30,mobile,US,Organic,9,1,0,0,Standard,0
20837,A,2024-10-26,mobile,UK,Organic,11,1,0,0,Pro,0
20838,B,2024-08-03,desktop,IN,Organic,8,0,0,0,NULL,0
20839,B,2024-11-27,desktop,US,Paid Search,10,1,0,0,Pro,0
20840,B,2024-12-16,desktop,CA,Referral,9,0,0,0,NULL,0
20841,A,2024-06-27,mobile,US,Organic,11,1,0,0,Standard,0
20842,B,2024-02-07,mobile,CA,Organic,12,1,0,0,Pro,0
20843,B,2024-04-05,mobile,UK,Social,10,1,0,0,Pro,0
20844,A,2024-09-09,mobile,BR,Paid Search,9,0,0,0,NULL,0
20845,A,2024-06-12,mobile,CA,Organic,9,0,0,0,NULL,0
20846,B,2024-09-19,mobile,US,Organic,5,0,0,0,NULL,0
20847,A,2024-09-12,mobile,US,Organic,11,1,1,0,Standard,12.00
20848,B,2024-08-22,mobile,DE,Organic,16,1,0,0,Pro,0
20849,A,2024-03-07,mobile,US,Social,11,1,0,0,Standard,0
20850,A,2024-04-27,desktop,IN,Referral,12,1,0,0,Standard,0
20851,B,2024-06-01,desktop,UK,Organic,9,1,0,0,Standard,0
20852,A,2024-11-04,desktop,US,Paid Search,9,0,0,0,NULL,0
20853,A,2024-09-18,mobile,US,Paid Search,10,0,0,0,NULL,0
20854,A,2024-09-05,mobile,UK,Social,4,1,0,0,Standard,0
20855,A,2024-09-14,mobile,IN,Organic,3,1,0,0,Standard,0
20856,B,2024-07-17,mobile,US,Organic,14,1,0,0,Standard,0
20857,B,2024-01-17,desktop,UK,Referral,10,1,1,0,Standard,12.00
20858,A,2024-03-25,desktop,US,Organic,9,1,1,1,Standard,108.00
20859,B,2024-02-29,mobile,CA,Organic,9,1,1,0,Pro,24.00
20860,A,2024-01-28,mobile,US,Paid Search,7,1,0,0,Pro,0
20861,B,2024-05-10,desktop,IN,Email,11,1,0,0,Standard,0
20862,B,2024-10-23,mobile,UK,Social,10,1,0,0,Standard,0
20863,A,2024-02-19,mobile,US,Social,8,0,0,0,NULL,0
20864,B,2024-02-17,mobile,US,Paid Search,10,0,0,0,NULL,0
20865,B,2024-02-22,desktop,IN,Organic,10,1,0,0,Standard,0
20866,B,2024-04-21,mobile,CA,Email,6,1,1,0,Standard,12.00
20867,A,2024-03-25,mobile,UK,Email,11,1,1,0,Standard,12.00
20868,A,2024-01-06,mobile,US,Paid Search,14,1,1,0,Pro,24.00
20869,B,2024-04-23,mobile,US,Paid Search,13,1,1,0,Standard,12.00
20870,A,2024-12-29,mobile,IN,Organic,12,1,0,0,Standard,0
20871,B,2024-05-16,mobile,IN,Paid Search,10,1,0,0,Standard,0
20872,B,2024-03-28,desktop,BR,Paid Search,9,1,1,1,Standard,108.00
20873,B,2024-07-15,mobile,IN,Organic,12,1,1,1,Standard,72.00
20874,B,2024-04-05,mobile,US,Paid Search,8,1,1,1,Pro,216.00
20875,A,2024-08-06,mobile,BR,Referral,5,1,0,0,Standard,0
20876,A,2024-06-10,desktop,BR,Organic,10,0,0,0,NULL,0
20877,B,2024-11-28,mobile,US,Paid Search,14,1,0,0,Pro,0
20878,A,2024-12-08,mobile,UK,Social,15,0,0,0,NULL,0
20879,B,2024-09-28,desktop,US,Organic,15,1,0,0,Standard,0
20880,B,2024-03-30,mobile,BR,Email,9,1,1,0,Standard,12.00
20881,A,2024-07-07,desktop,DE,Paid Search,8,1,0,0,Standard,0
20882,A,2024-05-05,mobile,US,Referral,7,0,0,0,NULL,0
20883,B,2024-10-27,mobile,US,Organic,9,1,1,0,Pro,24.00
20884,A,2024-01-13,desktop,US,Email,9,1,1,0,Standard,12.00
20885,B,2024-09-11,mobile,DE,Paid Search,8,0,0,0,NULL,0
20886,B,2024-05-11,mobile,IN,Organic,11,0,0,0,NULL,0
20887,A,2024-07-09,mobile,IN,Paid Search,8,1,1,0,Standard,12.00
20888,B,2024-05-11,mobile,CA,Social,6,1,0,0,Standard,0
20889,A,2024-05-27,mobile,IN,Organic,11,0,0,0,NULL,0
20890,A,2024-09-15,mobile,CA,Organic,9,1,0,0,Standard,0
20891,A,2024-08-19,desktop,DE,Referral,5,0,0,0,NULL,0
20892,A,2024-04-11,mobile,US,Paid Search,9,0,0,0,NULL,0
20893,B,2024-01-19,mobile,IN,Paid Search,11,1,0,0,Pro,0
20894,B,2024-11-14,mobile,IN,Organic,17,0,0,0,NULL,0
20895,A,2024-07-13,mobile,UK,Organic,6,0,0,0,NULL,0
20896,B,2024-08-27,desktop,IN,Organic,7,1,0,0,Standard,0
20897,B,2024-07-12,desktop,US,Paid Search,12,1,0,0,Standard,0
20898,B,2024-08-27,mobile,DE,Social,10,1,1,1,Standard,48.00
20899,B,2024-08-30,mobile,CA,Social,9,1,1,1,Pro,96.00
20900,A,2024-01-07,mobile,BR,Social,9,1,0,0,Pro,0
20901,B,2024-07-28,mobile,US,Organic,10,1,0,0,Standard,0
20902,A,2024-07-17,mobile,IN,Organic,12,1,0,0,Standard,0
20903,B,2024-02-10,mobile,CA,Referral,11,1,0,0,Standard,0
20904,A,2024-10-09,desktop,CA,Email,7,1,0,0,Pro,0
20905,B,2024-04-08,mobile,IN,Organic,10,1,0,0,Standard,0
20906,B,2024-01-24,mobile,IN,Social,7,1,0,0,Pro,0
20907,A,2024-10-28,mobile,UK,Referral,7,1,1,1,Standard,24.00
20908,B,2024-11-18,mobile,CA,Referral,6,1,1,0,Standard,12.00
20909,A,2024-04-09,mobile,CA,Paid Search,11,1,0,0,Standard,0
20910,B,2024-09-19,mobile,US,Social,16,0,0,0,NULL,0
20911,B,2024-01-03,desktop,IN,Organic,6,0,0,0,NULL,0
20912,B,2024-10-01,desktop,UK,Organic,4,1,0,0,Pro,0
20913,A,2024-07-03,desktop,CA,Organic,9,1,1,0,Standard,12.00
20914,B,2024-10-25,mobile,US,Social,7,0,0,0,NULL,0
20915,A,2024-06-07,desktop,UK,Referral,6,0,0,0,NULL,0
20916,B,2024-05-22,mobile,US,Paid Search,7,1,0,0,Standard,0
20917,B,2024-11-10,mobile,US,Paid Search,9,1,0,0,Standard,0
20918,B,2024-01-17,mobile,US,Referral,15,0,0,0,NULL,0
20919,B,2024-03-19,desktop,US,Social,8,1,0,0,Standard,0
20920,B,2024-06-14,mobile,US,Organic,12,0,0,0,NULL,0
20921,A,2024-08-19,desktop,IN,Referral,8,1,0,0,Standard,0
20922,B,2024-01-03,mobile,IN,Organic,13,1,1,0,Standard,12.00
20923,B,2024-08-12,desktop,DE,Paid Search,14,1,0,0,Standard,0
20924,A,2024-06-01,mobile,US,Organic,11,1,0,0,Standard,0
20925,B,2024-08-31,mobile,NULL,Organic,4,0,0,0,NULL,0
20926,B,2024-12-01,mobile,IN,Organic,11,0,0,0,NULL,0
20927,A,2024-06-25,desktop,CA,Paid Search,14,1,1,1,Standard,72.00
20928,B,2024-08-05,mobile,US,Paid Search,5,0,0,0,NULL,0
20929,B,2024-07-03,mobile,US,Organic,9,1,1,1,Standard,72.00
20930,A,2024-02-20,mobile,CA,Social,7,1,0,0,Standard,0
20931,B,2024-10-25,desktop,US,Paid Search,7,0,0,0,NULL,0
20932,A,2024-11-24,mobile,US,Referral,15,1,0,0,Pro,0
20933,B,2024-10-31,mobile,US,Paid Search,4,0,0,0,NULL,0
20934,A,2024-12-14,mobile,US,Paid Search,17,1,0,0,Pro,0
20935,B,2024-07-04,desktop,BR,Paid Search,6,1,0,0,Standard,0
20936,B,2024-09-08,mobile,UK,Organic,7,1,0,0,Standard,0
20937,A,2024-03-11,desktop,US,Paid Search,9,0,0,0,NULL,0
20938,B,2024-12-23,desktop,US,Organic,14,0,0,0,NULL,0
20939,B,2024-08-14,mobile,UK,Organic,10,1,1,1,Standard,60.00
20940,B,2024-04-17,mobile,CA,Social,5,1,0,0,Pro,0
20941,B,2024-10-29,mobile,IN,Social,11,1,0,0,Standard,0
20942,B,2024-08-16,mobile,IN,Organic,13,1,1,1,Pro,120.00
20943,B,2024-12-15,mobile,US,Organic,13,0,0,0,NULL,0
20944,A,2024-10-17,mobile,US,Referral,12,1,0,0,Standard,0
20945,B,2024-11-21,mobile,US,Organic,9,1,1,0,Standard,12.00
20946,A,2024-08-02,mobile,IN,Social,13,1,0,0,Standard,0
20947,A,2024-07-22,mobile,US,Social,8,1,1,1,Standard,60.00
20948,B,2024-10-13,mobile,US,Organic,13,1,1,1,Standard,36.00
20949,B,2024-02-14,mobile,DE,Organic,12,0,0,0,NULL,0
20950,B,2024-01-24,mobile,UK,Paid Search,7,1,0,0,Standard,0
20951,B,2024-12-25,mobile,DE,Organic,14,0,0,0,NULL,0
20952,A,2024-12-04,desktop,US,Organic,6,1,0,0,Pro,0
20953,B,2024-12-17,mobile,CA,Email,14,1,0,0,Standard,0
20954,A,2024-01-27,mobile,UK,Organic,6,1,0,0,Standard,0
20955,B,2024-04-21,mobile,US,Organic,7,1,0,0,Standard,0
20956,A,2024-11-29,mobile,US,Organic,11,1,1,1,Standard,12.00
20957,A,2024-02-08,desktop,IN,Paid Search,3,1,0,0,Standard,0
20958,B,2024-06-28,mobile,US,Referral,4,0,0,0,NULL,0
20959,A,2024-05-18,mobile,US,Paid Search,11,1,1,1,Standard,96.00
20960,A,2024-11-22,desktop,UK,Organic,6,1,1,1,Standard,12.00
20961,A,2024-07-23,mobile,CA,Social,11,1,1,0,Standard,12.00
20962,A,2024-04-29,desktop,US,Social,12,1,0,0,Standard,0
20963,B,2024-07-25,mobile,IN,Paid Search,12,1,0,0,Standard,0
20964,A,2024-02-17,mobile,CA,Organic,7,1,0,0,Standard,0
20965,B,2024-10-04,mobile,IN,Social,8,0,0,0,NULL,0
20966,B,2024-08-27,mobile,US,Paid Search,6,1,0,0,Pro,0
20967,B,2024-08-21,mobile,UK,Paid Search,14,1,0,0,Standard,0
20968,B,2024-06-24,desktop,BR,Organic,9,0,0,0,NULL,0
20969,B,2024-04-30,mobile,DE,Organic,13,1,0,0,Pro,0
20970,B,2024-01-29,mobile,DE,Organic,11,0,0,0,NULL,0
20971,A,2024-12-14,mobile,BR,Social,10,1,0,0,Standard,0
20972,A,2024-06-16,mobile,CA,Social,11,1,0,0,Standard,0
20973,A,2024-07-15,mobile,US,Email,9,0,0,0,NULL,0
20974,B,2024-05-31,desktop,DE,Email,10,0,0,0,NULL,0
20975,B,2024-12-26,mobile,CA,Paid Search,8,1,0,0,Pro,0
20976,B,2024-10-26,mobile,UK,Paid Search,5,1,0,0,Standard,0
20977,A,2024-02-10,mobile,DE,Social,3,0,0,0,NULL,0
20978,B,2024-08-23,mobile,US,Email,14,1,0,0,Pro,0
20979,A,2024-07-10,desktop,IN,Referral,9,1,0,0,Pro,0
20980,B,2024-10-25,mobile,CA,Paid Search,6,1,0,0,Pro,0
20981,B,2024-12-30,desktop,US,Paid Search,11,0,0,0,NULL,0
20982,B,2024-10-09,mobile,US,Email,9,0,0,0,NULL,0
20983,B,2024-11-18,desktop,US,Paid Search,6,1,0,0,Standard,0
20984,B,2024-07-17,mobile,IN,Email,5,0,0,0,NULL,0
20985,B,2024-05-30,desktop,IN,Organic,15,1,0,0,Standard,0
20986,B,2024-09-04,mobile,US,Email,9,0,0,0,NULL,0
20987,B,2024-10-10,desktop,NULL,Paid Search,7,1,0,0,Standard,0
20988,B,2024-04-04,mobile,CA,Email,5,1,0,0,Standard,0
20989,B,2024-07-17,desktop,IN,Organic,9,0,0,0,NULL,0
20990,B,2024-02-18,mobile,CA,Social,8,0,0,0,NULL,0
20991,A,2024-03-31,mobile,US,Paid Search,5,1,0,0,Standard,0
20992,A,2024-11-23,mobile,IN,Paid Search,6,1,0,0,Standard,0
20993,A,2024-03-02,mobile,DE,Paid Search,8,0,0,0,NULL,0
20994,B,2024-10-31,mobile,DE,Social,7,1,0,0,Standard,0
20995,A,2024-05-30,mobile,UK,Paid Search,12,1,0,0,Standard,0
20996,B,2024-09-11,desktop,IN,Referral,10,1,0,0,Standard,0
20997,A,2024-12-02,mobile,CA,Paid Search,9,0,0,0,NULL,0
20998,A,2024-10-21,mobile,CA,Referral,9,1,0,0,Standard,0
20999,A,2024-11-05,mobile,US,Organic,8,1,0,0,Standard,0
21000,B,2024-04-17,desktop,US,Email,5,0,0,0,NULL,0
21001,A,2024-05-26,mobile,DE,Organic,11,1,0,0,Standard,0
21002,A,2024-10-05,desktop,DE,Email,7,1,0,0,Pro,0
21003,B,2024-10-20,mobile,US,Organic,12,1,1,1,Standard,24.00
21004,A,2024-10-24,desktop,CA,Paid Search,3,1,0,0,Pro,0
21005,B,2024-10-07,desktop,IN,Social,3,1,0,0,Pro,0
21006,A,2024-04-06,mobile,IN,Organic,13,1,0,0,Standard,0
21007,B,2024-04-28,desktop,US,Referral,10,1,0,0,Pro,0
21008,B,2024-12-12,desktop,US,Organic,4,1,1,1,Standard,12.00
21009,A,2024-08-04,mobile,CA,Social,10,0,0,0,NULL,0
21010,B,2024-10-12,mobile,UK,Paid Search,9,0,0,0,NULL,0
21011,B,2024-08-20,mobile,US,Paid Search,11,0,0,0,NULL,0
21012,B,2024-12-06,mobile,UK,Email,14,0,0,0,NULL,0
21013,A,2024-11-19,mobile,IN,Organic,11,1,0,0,Standard,0
21014,B,2024-04-17,mobile,IN,Referral,7,1,0,0,Standard,0
21015,B,2024-11-24,mobile,BR,Social,10,0,0,0,NULL,0
21016,B,2024-05-02,desktop,IN,Paid Search,7,1,0,0,Standard,0
21017,A,2024-06-25,mobile,NULL,Organic,9,1,0,0,Standard,0
21018,A,2024-11-13,mobile,UK,Paid Search,10,1,0,0,Standard,0
21019,B,2024-05-12,mobile,UK,Email,7,0,0,0,NULL,0
21020,B,2024-04-29,mobile,UK,Email,7,1,0,0,Standard,0
21021,B,2024-09-13,desktop,US,Email,13,1,1,1,Standard,48.00
21022,B,2024-12-30,desktop,BR,Organic,4,1,1,0,Pro,24.00
21023,A,2024-02-25,mobile,US,Organic,16,1,0,0,Standard,0
21024,B,2024-09-24,desktop,UK,Email,13,1,0,0,Pro,0
21025,B,2024-07-26,mobile,IN,Social,7,0,0,0,NULL,0
21026,B,2024-06-13,mobile,IN,Paid Search,5,0,0,0,NULL,0
21027,B,2024-10-10,desktop,US,Paid Search,11,1,1,1,Standard,36.00
21028,B,2024-08-05,mobile,UK,Organic,11,1,1,1,Standard,60.00
21029,A,2024-10-27,mobile,US,Social,6,1,1,0,Standard,12.00
21030,B,2024-10-09,mobile,DE,Organic,18,0,0,0,NULL,0
21031,B,2024-12-26,mobile,CA,Paid Search,7,1,1,1,Standard,12.00
21032,B,2024-10-31,mobile,CA,Social,15,1,0,0,Standard,0
21033,A,2024-01-29,mobile,US,Organic,6,0,0,0,NULL,0
21034,B,2024-10-21,mobile,BR,Paid Search,4,1,0,0,Standard,0
21035,A,2024-09-07,mobile,US,Referral,5,1,0,0,Standard,0
21036,B,2024-02-08,mobile,US,Social,9,1,0,0,Standard,0
21037,B,2024-08-22,desktop,IN,Organic,10,1,0,0,Pro,0
21038,B,2024-10-11,mobile,DE,Email,5,0,0,0,NULL,0
21039,A,2024-03-23,desktop,CA,Social,9,1,0,0,Standard,0
21040,A,2024-06-22,mobile,US,Paid Search,9,0,0,0,NULL,0
21041,A,2024-07-31,mobile,UK,Organic,8,0,0,0,NULL,0
21042,A,2024-06-14,mobile,US,Paid Search,10,1,0,0,Pro,0
21043,A,2024-11-21,desktop,IN,Organic,6,0,0,0,NULL,0
21044,B,2024-03-12,mobile,US,Referral,9,1,0,0,Standard,0
21045,A,2024-10-18,mobile,US,Social,8,1,0,0,Standard,0
21046,B,2024-10-20,mobile,BR,Organic,5,1,0,0,Standard,0
21047,B,2024-06-27,mobile,UK,Paid Search,3,1,0,0,Standard,0
21048,A,2024-07-30,desktop,US,Paid Search,9,0,0,0,NULL,0
21049,B,2024-03-05,mobile,US,Organic,20,0,0,0,NULL,0
21050,B,2024-03-22,desktop,DE,Paid Search,9,1,0,0,Standard,0
21051,A,2024-07-27,mobile,US,Paid Search,10,1,0,0,Standard,0
21052,A,2024-04-03,mobile,DE,Social,12,1,0,0,Standard,0
21053,B,2024-10-29,mobile,US,Organic,10,1,0,0,Standard,0
21054,B,2024-08-26,mobile,US,Referral,12,1,0,0,Pro,0
21055,B,2024-01-25,mobile,IN,Paid Search,9,1,0,0,Standard,0
21056,A,2024-05-24,mobile,IN,Email,5,0,0,0,NULL,0
21057,B,2024-11-15,mobile,CA,Social,6,0,0,0,NULL,0
21058,A,2024-04-24,desktop,CA,Organic,8,1,1,0,Pro,24.00
21059,B,2024-10-01,mobile,US,Paid Search,9,1,0,0,Pro,0
21060,A,2024-02-09,mobile,US,Social,10,0,0,0,NULL,0
21061,B,2024-12-09,mobile,DE,Organic,11,1,0,0,Pro,0
21062,B,2024-06-27,desktop,UK,Social,8,0,0,0,NULL,0
21063,A,2024-07-13,mobile,US,Organic,12,1,0,0,Standard,0
21064,B,2024-08-10,mobile,IN,Social,13,1,0,0,Standard,0
21065,A,2024-05-27,desktop,US,Social,8,1,0,0,Pro,0
21066,B,2024-10-02,mobile,BR,Organic,12,1,0,0,Standard,0
21067,A,2024-01-07,mobile,CA,Social,4,1,0,0,Pro,0
21068,A,2024-03-09,desktop,US,Organic,7,1,1,1,Standard,120.00
21069,B,2024-03-20,mobile,US,Organic,8,1,1,1,Standard,120.00
21070,B,2024-09-02,mobile,CA,Organic,11,1,0,0,Pro,0
21071,B,2024-11-26,desktop,UK,Organic,9,1,0,0,Standard,0
21072,A,2024-01-28,desktop,IN,Social,4,1,0,0,Standard,0
21073,B,2024-11-13,desktop,US,Paid Search,7,0,0,0,NULL,0
21074,A,2024-11-03,mobile,IN,Organic,12,1,0,0,Standard,0
21075,B,2024-02-02,mobile,BR,Organic,10,1,1,1,Standard,132.00
21076,B,2024-03-01,mobile,US,Paid Search,9,0,0,0,NULL,0
21077,A,2024-05-22,desktop,CA,Paid Search,11,1,1,0,Pro,24.00
21078,A,2024-02-18,mobile,US,Social,10,1,0,0,Standard,0
21079,B,2024-10-14,mobile,CA,Referral,7,0,0,0,NULL,0
21080,B,2024-07-17,desktop,UK,Email,15,1,0,0,Standard,0
21081,A,2024-06-13,desktop,US,Social,14,0,0,0,NULL,0
21082,A,2024-10-02,desktop,BR,Organic,10,1,0,0,Pro,0
21083,B,2024-04-30,mobile,BR,Paid Search,10,1,0,0,Standard,0
21084,B,2024-11-20,desktop,NULL,Paid Search,5,0,0,0,NULL,0
21085,A,2024-09-08,desktop,UK,Organic,13,1,0,0,Pro,0
21086,A,2024-05-20,desktop,IN,Organic,14,1,0,0,Standard,0
21087,A,2024-07-30,desktop,US,Organic,16,0,0,0,NULL,0
21088,A,2024-04-17,mobile,IN,Organic,8,1,0,0,Pro,0
21089,A,2024-12-26,desktop,DE,Paid Search,9,0,0,0,NULL,0
21090,A,2024-06-23,desktop,UK,Organic,10,1,1,1,Pro,144.00
21091,A,2024-11-28,mobile,BR,Paid Search,9,0,0,0,NULL,0
21092,A,2024-12-24,desktop,BR,Organic,16,1,1,1,Pro,24.00
21093,B,2024-07-29,desktop,US,Organic,15,1,0,0,Pro,0
21094,B,2024-10-04,desktop,CA,Referral,13,1,0,0,Pro,0
21095,A,2024-08-11,desktop,UK,Social,6,1,1,1,Standard,60.00
21096,A,2024-02-08,desktop,BR,Referral,5,1,0,0,Standard,0
21097,B,2024-12-16,mobile,US,Social,11,1,0,0,Standard,0
21098,B,2024-06-30,desktop,US,Paid Search,7,1,0,0,Standard,0
21099,A,2024-11-27,desktop,US,Social,5,0,0,0,NULL,0
21100,A,2024-09-09,desktop,IN,Organic,6,1,0,0,Standard,0
21101,A,2024-02-14,mobile,CA,Referral,10,1,1,0,Standard,12.00
21102,A,2024-06-16,desktop,IN,Paid Search,7,1,0,0,Pro,0
21103,B,2024-03-22,desktop,BR,Paid Search,6,1,0,0,Pro,0
21104,B,2024-03-12,desktop,DE,Email,6,1,1,1,Standard,120.00
21105,B,2024-09-29,desktop,BR,Paid Search,10,1,0,0,Standard,0
21106,A,2024-01-13,mobile,US,Organic,16,0,0,0,NULL,0
21107,B,2024-12-20,mobile,US,Paid Search,13,1,1,1,Pro,24.00
21108,B,2024-06-28,desktop,BR,Paid Search,14,1,0,0,Standard,0
21109,A,2024-07-12,desktop,US,Email,10,1,0,0,Pro,0
21110,B,2024-05-02,mobile,US,Referral,10,1,0,0,Standard,0
21111,A,2024-02-06,mobile,US,Referral,15,1,0,0,Standard,0
21112,B,2024-08-16,mobile,US,Paid Search,5,1,1,0,Standard,12.00
21113,B,2024-05-20,mobile,CA,Paid Search,3,0,0,0,NULL,0
21114,B,2024-08-29,mobile,BR,Referral,7,0,0,0,NULL,0
21115,B,2024-08-05,desktop,CA,Paid Search,9,1,1,0,Pro,24.00
21116,B,2024-03-31,mobile,US,Paid Search,5,1,0,0,Pro,0
21117,B,2024-07-02,desktop,CA,Organic,14,1,0,0,Pro,0
21118,A,2024-05-06,mobile,US,Paid Search,2,1,0,0,Standard,0
21119,B,2024-04-09,mobile,US,Email,12,1,0,0,Pro,0
21120,A,2024-10-17,mobile,US,Organic,8,0,0,0,NULL,0
21121,A,2024-01-05,mobile,DE,Paid Search,6,1,0,0,Pro,0
21122,B,2024-04-20,desktop,US,Organic,14,1,1,0,Standard,12.00
21123,B,2024-07-27,mobile,DE,Organic,12,0,0,0,NULL,0
21124,B,2024-07-07,mobile,US,Organic,11,1,0,0,Standard,0
21125,B,2024-12-11,mobile,IN,Social,14,0,0,0,NULL,0
21126,B,2024-11-11,mobile,BR,Organic,5,0,0,0,NULL,0
21127,B,2024-10-11,desktop,US,Paid Search,9,1,0,0,Standard,0
21128,B,2024-07-21,mobile,IN,Organic,12,1,0,0,Standard,0
21129,A,2024-06-20,mobile,US,Social,7,0,0,0,NULL,0
21130,A,2024-01-16,desktop,US,Organic,12,1,1,0,Standard,12.00
21131,B,2024-11-03,mobile,DE,Social,9,1,0,0,Standard,0
21132,A,2024-06-21,mobile,US,Paid Search,6,1,0,0,Pro,0
21133,A,2024-05-10,mobile,IN,Organic,4,1,0,0,Pro,0
21134,B,2024-08-23,desktop,IN,Email,9,0,0,0,NULL,0
21135,B,2024-10-12,mobile,US,Paid Search,10,1,1,1,Pro,72.00
21136,B,2024-07-24,desktop,DE,Paid Search,4,1,0,0,Standard,0
21137,A,2024-03-04,mobile,US,Paid Search,7,1,0,0,Standard,0
21138,A,2024-12-06,mobile,US,Social,13,1,0,0,Standard,0
21139,B,2024-02-18,mobile,US,Organic,8,1,0,0,Standard,0
21140,B,2024-12-21,desktop,US,Social,4,0,0,0,NULL,0
21141,A,2024-06-25,mobile,IN,Referral,13,1,0,0,Standard,0
21142,A,2024-12-14,mobile,DE,Social,15,1,0,0,Standard,0
21143,B,2024-12-03,mobile,BR,Email,15,0,0,0,NULL,0
21144,A,2024-06-12,desktop,US,Social,14,1,1,1,Pro,168.00
21145,A,2024-10-27,desktop,BR,Paid Search,12,1,0,0,Pro,0
21146,B,2024-02-08,mobile,UK,Email,8,1,0,0,Standard,0
21147,B,2024-02-05,desktop,IN,Organic,6,0,0,0,NULL,0
21148,A,2024-05-24,mobile,IN,Social,7,1,0,0,Standard,0
21149,A,2024-08-24,desktop,IN,Organic,8,1,1,0,Standard,12.00
21150,B,2024-01-04,mobile,US,Paid Search,6,1,0,0,Standard,0
21151,A,2024-07-22,desktop,DE,Referral,12,1,1,1,Pro,120.00
21152,B,2024-12-23,mobile,US,Referral,9,1,1,1,Standard,12.00
21153,B,2024-11-15,desktop,IN,Email,4,0,0,0,NULL,0
21154,A,2024-04-06,desktop,DE,Organic,5,0,0,0,NULL,0
21155,A,2024-07-26,mobile,IN,Social,7,1,0,0,Standard,0
21156,A,2024-03-13,mobile,US,Organic,6,1,1,1,Pro,240.00
21157,A,2024-04-18,desktop,IN,Organic,14,1,0,0,Pro,0
21158,A,2024-12-06,desktop,BR,Organic,9,1,0,0,Standard,0
21159,B,2024-12-30,mobile,UK,Organic,11,1,0,0,Pro,0
21160,B,2024-04-10,mobile,US,Social,11,1,1,0,Standard,12.00
21161,B,2024-03-29,desktop,CA,Referral,9,0,0,0,NULL,0
21162,A,2024-06-03,mobile,US,Referral,10,1,1,1,Pro,168.00
21163,A,2024-06-26,mobile,US,Email,6,0,0,0,NULL,0
21164,B,2024-02-08,mobile,UK,Referral,3,1,1,1,Standard,132.00
21165,B,2024-03-03,mobile,US,Social,18,1,0,0,Standard,0
21166,B,2024-06-19,desktop,US,Social,10,1,1,0,Standard,12.00
21167,B,2024-04-07,mobile,UK,Organic,12,1,0,0,Standard,0
21168,B,2024-11-11,desktop,BR,Organic,11,1,0,0,Standard,0
21169,A,2024-10-11,desktop,US,Email,9,0,0,0,NULL,0
21170,B,2024-07-29,mobile,BR,Organic,5,0,0,0,NULL,0
21171,B,2024-06-21,desktop,IN,Organic,6,0,0,0,NULL,0
21172,B,2024-11-06,mobile,CA,Paid Search,3,1,0,0,Standard,0
21173,B,2024-03-11,desktop,UK,Paid Search,6,1,0,0,Standard,0
21174,B,2024-11-25,desktop,US,Social,13,1,0,0,Standard,0
21175,B,2024-01-22,mobile,US,Email,6,0,0,0,NULL,0
21176,A,2024-12-06,desktop,UK,Social,7,1,0,0,Standard,0
21177,A,2024-02-28,mobile,BR,Social,9,1,0,0,Pro,0
21178,B,2024-10-31,desktop,US,Social,11,1,0,0,Standard,0
21179,B,2024-01-08,mobile,IN,Organic,7,0,0,0,NULL,0
21180,A,2024-11-01,desktop,IN,Paid Search,4,1,0,0,Standard,0
21181,A,2024-08-15,desktop,US,Referral,5,1,1,1,Pro,120.00
21182,A,2024-01-09,desktop,US,Email,8,1,0,0,Pro,0
